,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,sqft_living15,sqft_lot15,price,age,predicted,expected
21227,4,3.0,2.0,0,0,3,8,2740,900,98118,1910,9189,630000,1761,671707,1756644
21228,4,2.75,2.0,0,0,3,8,2790,0,98045,2620,6178,485000,569,514718,1510445
21229,4,2.5,2.0,0,0,3,8,2632,0,98001,2040,5195,349950,650,387607,1401615
21230,4,2.75,2.0,0,0,3,8,2910,0,98045,2790,6352,499990,546,532275,1539349
21231,2,2.25,2.0,0,0,3,8,1340,130,98115,1470,1582,510000,3625,536434,1581700
21232,3,2.5,2.0,0,2,3,8,2240,0,98006,2930,21569,1080000,7366,702296,1747562
21233,3,2.5,2.0,0,0,3,8,2310,0,98028,2440,4711,494000,1223,484057,1486951
21234,3,2.5,2.0,0,0,3,8,2370,0,98019,2130,6850,429900,2002,449503,1308878
21235,4,2.75,1.0,0,0,3,8,1910,1070,98056,2580,12231,505000,2844,499910,1845322
21236,4,2.0,1.0,0,3,3,7,1870,0,98022,2280,5331,272000,2021,335602,1486716
21237,3,2.5,3.0,0,0,3,8,1770,0,98103,1720,3360,671500,1136,570396,2016159
21238,4,3.5,2.0,0,0,3,10,3510,0,98065,4200,9935,729950,5182,775843,1689669
21239,4,2.5,2.0,0,0,3,9,3281,0,98092,2598,4815,471835,201,474117,1298371
21240,3,2.0,1.0,0,0,3,7,1670,0,98022,1670,4558,249950,306,259317,1098985
21241,5,3.5,2.5,0,0,3,8,2760,0,98056,2760,4587,424950,584,505436,1782382
21242,5,3.5,2.0,0,2,3,10,4010,1420,98006,4340,10324,1240000,2746,1363299,2436545
21243,4,2.5,2.0,0,0,3,9,2990,0,98010,2810,7401,440000,1349,530293,1460080
21244,4,3.5,2.0,0,0,3,8,2530,640,98059,2640,3844,495000,2654,509336,1586127
21245,4,2.5,2.5,0,0,3,9,2650,870,98136,2930,6458,870000,3054,874856,1836850
21246,2,3.0,3.0,0,0,3,8,1350,300,98103,1650,3000,559000,-37,514370,1910884
21247,4,2.75,2.0,0,0,3,9,2656,0,98001,1860,16510,495000,126,427799,1382489
21248,3,2.5,2.0,0,0,3,8,2230,0,98133,2230,4513,722000,408,486295,1491171
21249,3,2.5,2.0,0,0,3,8,1880,400,98027,2280,2812,567500,3104,516199,1479087
21250,4,2.5,2.0,0,0,3,9,2798,0,98092,2502,5707,440000,1446,419804,1211798
21251,4,2.5,2.0,0,0,3,8,2398,0,98055,2370,5988,400000,2432,387519,1225701
21252,4,2.5,2.0,0,0,3,8,2350,0,98059,2590,4136,459995,278,441886,1427098
21253,5,2.75,1.0,0,0,3,7,1410,1000,98118,1590,5003,365000,2318,411894,1515373
21254,3,2.25,3.0,0,0,3,8,1580,0,98106,1250,1150,389950,106,329862,1264771
21255,3,3.25,2.0,0,0,3,8,1180,270,98106,1450,1198,320000,553,301317,1280211
21256,4,2.5,2.0,0,0,3,7,1750,0,98028,1580,4687,415500,1989,368081,1343781
21257,3,2.5,2.0,0,0,3,9,2360,660,98126,2280,4120,775000,2624,749507,1746273
21258,3,3.0,3.0,0,0,3,8,1740,0,98107,1370,1180,590000,2991,552299,2022491
21259,2,2.25,2.0,0,0,3,9,1760,440,98004,2020,1957,950000,2944,924572,2381117
21260,4,2.5,2.0,0,0,3,9,1867,0,98030,2616,8048,378950,582,336024,1090454
21261,2,1.5,3.0,0,0,3,8,1020,0,98103,1340,1415,441750,2319,413344,1747444
21262,4,2.75,2.0,0,0,3,7,2475,0,98002,2475,4000,335900,303,325315,1339475
21263,2,1.75,2.0,0,0,3,8,1110,0,98108,1420,2855,229800,177,307006,1171186
21264,3,2.5,2.5,0,0,3,7,1700,200,98119,1780,1877,645000,2990,620813,2157764
21265,3,3.25,2.0,0,0,3,8,1260,300,98126,1560,4800,448000,2303,423239,1468505
21266,4,2.5,2.0,0,0,3,8,2510,0,98053,2520,5436,706000,1445,606625,1540458
21267,4,4.75,3.0,0,0,3,9,4150,0,98052,3570,6285,988990,422,967269,2134580
21268,3,3.0,3.0,0,0,3,9,1660,0,98103,1660,3300,716000,561,627086,2042899
21269,2,1.5,3.0,0,0,3,8,1090,0,98133,1090,1118,319000,2301,301500,1193430
21270,4,2.5,2.0,0,0,3,8,1914,0,98055,1714,3250,300000,2112,316380,1100642
21271,4,3.25,1.0,0,0,3,9,1560,1170,98059,2730,111274,625000,2678,587263,1571677
21272,3,2.75,2.0,0,0,3,9,2470,0,98029,2570,3600,773000,2690,659978,1621973
21273,5,2.5,2.0,0,0,3,7,2340,0,98059,2190,4869,392000,2093,393185,1398540
21274,4,3.5,2.0,0,0,3,8,1920,740,98059,2970,5690,549995,253,455641,1466450
21275,3,2.5,2.0,0,0,3,7,2410,0,98065,2410,4840,480000,2088,470918,1385595
21276,3,2.25,2.0,0,0,3,7,1430,0,98059,1639,3854,355000,1753,293094,1234317
21277,2,2.5,3.0,0,0,3,7,1570,0,98106,1570,1300,208400,2920,316591,1277736
21278,5,2.75,2.0,0,0,3,9,3010,0,98074,3230,5415,831548,233,698745,1776103
21279,4,2.5,2.0,0,0,3,7,1613,0,98042,1427,4341,279500,2146,225777,1034327
21280,3,2.5,2.0,0,0,3,8,2380,0,98056,2150,7600,445000,2614,442424,1671564
21281,5,2.5,2.0,0,0,3,8,2570,0,98019,2890,9075,492500,3088,476859,1406064
21282,4,2.5,2.0,0,0,3,7,2550,0,98059,2550,4660,435000,2015,436014,1463177
21283,3,2.25,3.0,0,0,3,7,1330,0,98125,1310,1941,325000,3053,358407,1312329
21284,2,1.5,2.0,0,0,3,7,970,190,98103,1700,3150,453000,3607,421092,1927319
21285,5,3.5,2.0,0,0,3,8,2760,480,98059,2970,5690,612995,233,532691,1637145
21286,4,2.5,2.0,0,0,3,7,2710,0,98065,2710,5000,540000,1342,506234,1444325
21287,3,1.0,1.0,0,0,5,7,1150,0,98058,1714,18200,465000,20572,270884,1105291
21288,3,2.25,3.0,0,0,3,9,1860,0,98112,1680,3080,799950,223,775990,2258785
21289,3,2.25,2.0,0,0,3,8,1080,200,98107,1280,1681,495000,2519,495446,1947016
21290,3,2.5,3.0,0,0,3,7,1810,0,98117,1560,1586,579950,423,497192,1600671
21291,2,2.25,2.0,0,0,3,7,1150,90,98027,1260,810,331000,2607,365670,1276226
21292,4,3.5,3.0,0,0,3,8,1460,0,98115,1430,1282,580000,2428,523397,1568662
21293,2,2.5,2.0,0,0,3,10,1640,0,98118,1820,2653,669000,468,552776,1442311
21294,4,4.25,2.0,0,1,3,11,4000,1010,98040,3820,17064,2350000,183,2021309,3217405
21295,3,3.25,2.0,0,0,3,8,1080,220,98103,1290,1323,539900,3667,507365,2068818
21296,4,2.5,2.0,0,0,3,8,2510,0,98059,2510,4314,490000,1664,458552,1453640
21297,3,3.5,2.0,0,0,3,8,1650,1060,98027,2440,2867,627000,3433,541176,1535870
21298,4,3.5,2.0,0,0,3,8,2587,630,98055,2996,5418,458000,2400,468055,1457361
21299,3,2.5,2.0,0,0,3,7,1520,130,98108,1520,2287,440000,2870,336414,1284345
21300,4,3.5,2.0,0,0,3,11,3950,0,98112,2040,6240,1700000,68,1908001,3033834
21301,2,2.5,3.0,0,0,3,9,1680,0,98119,1680,977,935000,2321,714166,1955081
21302,5,3.5,2.0,0,2,3,8,2700,720,98065,2710,6038,641000,836,618648,1586101
21303,3,2.75,2.0,0,0,3,8,1700,600,98106,1530,9100,452000,2810,419565,1402374
21304,4,2.75,2.0,0,2,3,9,2570,440,98065,1830,2952,625000,1087,607340,1486145
21305,4,3.5,2.0,0,0,3,10,3040,1640,98033,3240,10749,1350000,2618,1351116,2538194
21306,5,3.5,2.0,0,0,3,9,2790,840,98034,3600,4992,834950,250,843531,2216526
21307,3,3.5,2.0,0,0,3,10,2370,1160,98103,1780,3610,1500000,2492,1176013,2542379
21308,4,2.5,2.0,0,0,3,7,2280,0,98038,2630,4045,305000,3158,363752,1326417
21309,3,2.5,2.0,0,0,3,8,3090,0,98019,2200,292645,659000,2872,639587,1536539
21310,1,1.0,2.0,0,0,3,7,550,0,98122,1460,1385,353000,2333,281323,1764800
21311,4,3.25,2.0,0,3,3,9,2330,510,98108,2160,4867,535000,427,637835,1894078
21312,4,2.5,2.0,0,0,3,10,3130,0,98033,2470,9131,999000,553,1080451,2213034
21313,3,2.5,3.0,0,0,3,8,1440,0,98103,1440,1434,375000,2219,500785,1903164
21314,4,3.5,3.0,0,0,3,8,2840,0,98125,1730,5279,685000,2358,568888,1654373
21315,4,2.5,2.0,0,0,3,8,2623,0,98092,2010,4939,333000,950,358264,1157261
21316,1,1.0,1.0,0,0,4,6,390,0,98103,1340,5100,245000,34829,330763,1981972
21317,4,3.25,2.0,0,2,3,11,4900,740,98006,4920,35033,2000000,127,1504579,2700674
21318,2,2.25,2.0,0,0,3,7,1170,90,98027,1240,809,329950,2479,367269,1278585
21319,2,1.0,2.0,0,0,3,7,894,0,98115,1131,1992,403000,1570,390450,1451729
21320,4,2.5,2.0,0,0,3,9,3370,0,98038,2980,5046,559630,314,566968,1590254
21321,3,2.25,3.0,0,0,3,8,1250,0,98103,1250,1158,344000,2786,463023,1852740
21322,3,1.5,3.0,0,0,3,7,1180,0,98115,1280,3360,435000,2648,402562,1483763
21323,2,2.5,2.0,0,0,3,8,1240,280,98144,1660,6000,430000,2698,442323,1764749
21324,3,2.5,2.0,0,0,3,7,2000,0,98059,2230,4501,417000,1781,371964,1358239
21325,5,2.75,2.0,0,0,3,9,3180,0,98074,3180,7782,895950,463,727309,1820182
21326,4,2.75,2.0,0,0,3,8,3050,0,98059,2730,5480,563950,442,532111,1572568
21327,3,1.5,1.0,0,0,3,7,1360,1220,98024,1760,48181,332220,22547,444785,1672196
21328,5,6.0,2.0,0,3,3,12,4070,2810,98045,4690,256803,1490000,2790,1779640,2580406
21329,3,2.5,2.5,0,0,3,9,2570,0,98027,2570,3600,680000,2719,595293,1557148
21330,4,3.5,2.0,0,0,3,10,2270,680,98027,2580,3581,825750,1135,696382,1650283
21331,3,2.5,2.0,0,0,3,8,1410,280,98106,1740,1760,338000,342,359727,1318534
21332,4,2.75,2.0,0,0,3,8,2790,0,98045,2620,6307,535365,929,515033,1511070
21333,3,2.25,2.0,0,0,3,9,1240,480,98118,1720,5825,608000,1440,457287,1419281
21334,3,2.25,3.0,0,0,3,9,2890,0,98117,2020,5000,930000,288,853250,1920274
21335,2,1.75,1.0,0,0,3,8,1130,0,98022,2092,217800,565000,3215,313861,1092698
21336,2,2.25,2.0,0,0,3,8,1260,200,98115,1460,1137,495000,3639,528292,1573558
21337,3,2.5,2.0,0,0,3,8,2510,0,98052,2520,3990,667000,2759,622936,1668202
21338,4,2.5,2.0,0,0,3,8,3390,0,98188,1960,10069,495000,315,476022,1513098
21339,4,2.5,2.0,0,0,3,9,3570,0,98052,3600,6050,928990,271,931892,1893886
21340,4,2.5,2.0,0,0,3,7,2280,0,98038,2910,5000,345000,3102,371165,1339676
21341,5,3.5,2.0,0,0,3,9,2260,660,98103,1580,4000,1070000,349,925691,2408486
21342,4,3.0,2.0,0,0,3,8,2590,0,98059,2670,5600,519995,183,467767,1533161
21343,5,2.75,2.0,0,0,3,9,3210,0,98074,3190,6624,924000,308,732373,1829690
21344,3,2.0,1.0,0,0,3,7,1230,0,98058,1440,4066,295000,1939,269803,1070180
21345,3,2.5,2.0,0,0,3,8,3210,590,98045,2040,109771,472000,3488,619620,1650516
21346,3,2.5,2.0,0,0,3,7,1500,0,98029,1440,2170,405000,3499,431894,1393656
21347,4,2.25,2.0,0,0,3,8,1840,670,98019,2070,4090,410000,929,423171,1269317
21348,3,1.5,3.0,0,0,3,8,1400,0,98115,1270,1413,419500,2885,476205,1521471
21349,3,2.25,2.0,0,0,3,7,1450,0,98028,1490,4667,382000,2071,336722,1297260
21350,2,2.5,2.0,0,0,3,7,1180,210,98118,1350,1821,370000,2976,324212,1363114
21351,3,2.75,2.0,0,0,3,9,3160,0,98056,3160,9072,553000,3565,699073,1938929
21352,4,3.75,2.0,0,0,3,10,4350,0,98004,2190,8557,2070000,545,1867328,3191026
21353,4,2.5,2.0,0,0,3,8,2720,0,98056,1940,4184,455950,90,466555,1754857
21354,3,3.25,3.0,0,0,3,7,1290,0,98103,1290,1200,331000,2491,425874,1956913
21355,3,2.25,3.0,0,0,3,8,1606,0,98125,1516,1939,417250,1952,421519,1368375
21356,5,3.5,3.0,0,2,3,10,3280,1180,98119,2490,4231,490000,-226,1569857,2891564
21357,4,3.25,2.0,0,0,3,7,2800,0,98022,2380,5291,325000,1311,347311,1460130
21358,5,3.5,2.0,0,0,3,9,2410,840,98106,1330,4920,705000,1879,577712,1577894
21359,6,3.5,2.0,0,0,3,10,3260,1050,98059,4620,10217,1170000,562,962398,1989105
21360,3,2.25,2.0,0,0,3,7,1060,250,98144,1500,1215,365000,2974,367111,1805429
21361,2,1.5,2.0,0,0,3,8,1080,160,98144,1530,1209,403000,2146,386530,1752093
21362,3,2.5,2.0,0,0,3,7,1950,0,98065,2190,5900,409000,2781,415651,1296439
21363,3,2.5,2.0,0,0,3,8,1800,0,98126,1800,2380,391000,1557,483048,1528313
21364,4,2.5,2.0,0,0,3,8,2650,0,98059,2650,5600,542525,166,476884,1485127
21365,2,1.0,3.0,0,0,3,8,820,0,98103,820,1156,339950,3048,354439,1612073
21366,4,2.75,2.0,0,0,3,8,2620,0,98045,2620,6543,499990,961,496443,1481488
21367,4,3.25,2.0,0,0,3,10,3980,0,98004,2450,10912,1770000,1361,1797410,3156046
21368,3,3.5,2.0,0,0,3,8,1260,400,98116,1500,2198,608000,2272,536083,1581349
21369,4,2.5,2.0,0,0,3,8,2130,0,98146,1830,7817,392000,435,426470,1471735
21370,3,1.75,1.5,0,0,3,7,1790,0,98014,1440,59346,320000,4489,363496,1369002
21371,3,1.75,2.0,0,0,3,8,1410,0,98106,1410,1899,274800,471,328977,1258265
21372,3,2.25,2.0,0,0,3,8,1080,250,98106,1260,1062,325000,3038,310224,1243348
21373,4,2.5,2.0,0,0,3,7,2190,0,98059,2190,5670,418500,2309,387890,1384325
21374,3,2.5,2.0,0,0,3,7,2540,0,98042,2280,5050,300000,3043,350807,1244235
21375,3,2.5,2.0,0,0,3,7,2244,0,98001,2077,4078,269950,1100,322221,1317403
21376,3,2.5,2.0,0,0,3,8,2026,0,98042,2270,7611,358000,1951,322512,1153039
21377,3,2.5,2.0,0,0,3,8,1730,0,98146,2030,4086,350000,853,371778,1417044
21378,4,3.5,2.0,0,0,3,9,3130,780,98029,3770,7021,782000,2704,918826,2011463
21379,3,2.5,3.0,0,1,3,9,1580,0,98119,1610,1297,779000,2083,741963,2222119
21380,4,2.5,2.0,0,0,3,8,2510,0,98052,2540,4171,685000,2907,617655,1662921
21381,2,2.25,3.0,0,0,3,8,1000,0,98117,980,1023,305000,3070,400793,1438356
21382,4,2.5,2.0,0,0,3,7,1660,0,98118,1030,5000,350000,3028,347484,1408779
21383,4,3.5,2.0,0,0,3,9,2410,650,98029,3170,3634,775000,996,749211,1738420
21384,3,2.5,2.0,0,0,3,7,1980,0,98042,1980,4500,317750,970,298033,1128866
21385,2,1.0,2.0,0,0,3,8,980,0,98119,1190,1600,438000,1588,504944,1872918
21386,2,2.5,2.0,0,0,3,7,1050,0,98144,1120,1693,325000,3434,347520,1627897
21387,4,3.25,2.0,0,0,3,10,2230,850,98027,2250,2520,830000,1213,714581,1718183
21388,3,2.25,2.0,0,0,3,7,1900,0,98059,1950,3800,353000,3186,353716,1333229
21389,4,2.5,2.0,0,0,3,8,2200,0,98059,2600,5870,460000,1666,427318,1404176
21390,3,1.5,3.0,0,0,3,8,1360,0,98103,1360,1167,370000,2631,475425,1935891
21391,3,2.5,2.0,0,0,3,8,2238,0,98023,2456,7212,330000,1265,317318,1083114
21392,4,2.5,2.0,0,0,3,8,2590,0,98056,1960,8679,569888,392,454688,1718111
21393,3,2.5,2.0,0,0,3,8,2517,0,98092,2390,7108,353900,260,361339,1162547
21394,4,3.5,2.0,0,0,3,10,3510,0,98065,3690,9568,695000,5175,751982,1665808
21395,3,1.75,2.0,0,0,3,7,1060,230,98027,1370,942,288790,2390,357559,1256580
21396,5,3.0,1.0,0,0,3,7,1330,900,98168,2100,11056,334950,408,296246,1400744
21397,4,2.75,2.0,0,0,3,9,3140,0,98074,3500,7055,869950,713,746742,1843887
21398,3,3.5,2.0,0,2,3,8,2670,680,98144,2030,5117,557500,280,832533,2502479
21399,4,2.5,2.0,0,0,3,8,2245,0,98038,2530,4478,389990,261,383738,1311117
21400,3,1.75,3.0,0,0,3,8,1420,0,98103,1380,1196,455000,3076,476365,1919655
21401,3,3.0,3.0,0,0,3,8,1560,0,98103,1530,2091,598500,3224,524177,2009174
21402,4,2.75,2.0,0,0,3,9,2810,0,98052,2990,5842,750000,1521,779654,1741648
21403,2,2.25,2.0,0,0,3,10,1330,300,98122,1570,2580,729999,316,798063,1902402
21404,3,2.5,2.0,0,0,3,7,1740,0,98042,1950,4486,299950,1157,287254,1085820
21405,3,2.25,3.0,0,0,3,8,1390,0,98103,1250,1087,374950,2746,487404,1892596
21406,3,2.5,2.0,0,0,3,7,900,170,98116,1450,1437,386950,2240,408679,1466325
21407,5,3.25,2.0,0,0,3,8,2370,480,98059,2850,4849,535000,3112,451118,1598937
21408,5,3.25,2.0,0,2,3,10,4100,0,98075,3710,8156,890000,1338,1033897,2230318
21409,4,2.5,2.0,0,1,3,9,2820,440,98115,2260,6780,1050000,2955,983148,2340940
21410,4,3.5,2.0,0,0,3,9,2840,820,98199,3210,4640,1110000,287,1111430,2594226
21411,4,2.5,2.0,0,0,3,9,2708,0,98092,2502,4900,436952,275,408732,1193903
21412,3,2.5,2.0,0,0,3,8,1800,0,98126,1580,2036,365000,1255,472209,1517474
21413,3,2.5,3.0,0,0,3,7,1150,0,98133,1180,915,288000,2732,295219,1218266
21414,3,2.5,2.0,0,0,3,8,2230,0,98133,2230,4180,700000,415,486173,1491069
21415,4,3.25,2.0,0,0,3,9,3540,0,98014,1940,392040,800000,2685,717784,1795783
21416,4,3.5,2.0,0,0,3,9,1780,710,98136,1710,5500,899000,130,693521,1655515
21417,3,2.5,2.0,0,0,3,9,2670,0,98056,3040,5079,465750,2908,598401,1823742
21418,2,2.5,3.0,0,0,3,8,1410,20,98103,1620,1505,485000,2360,504701,1822307
21419,5,2.75,2.0,0,0,3,8,2670,0,98059,2670,3800,494995,153,477190,1482081
21420,3,2.5,2.0,0,0,3,8,2555,0,98031,2844,5769,255000,3319,400752,1236013
21421,3,2.5,2.0,0,0,3,7,1970,0,98065,2710,6009,530000,1305,429974,1321779
21422,3,2.0,3.0,0,0,3,8,1980,0,98136,1440,2674,435000,2723,491863,1537128
21423,3,2.5,2.0,0,0,3,9,1610,400,98118,1660,4950,639000,222,506084,1468079
21424,3,1.5,3.0,0,0,3,8,1270,0,98115,1270,1413,440000,2746,453259,1498525
21425,4,2.5,3.0,0,0,3,10,3950,0,98075,3200,10856,914500,499,880076,1793902
21426,3,2.0,1.0,0,0,3,8,1870,0,98053,1870,5050,580000,2134,532815,1424556
21427,1,1.5,2.0,0,0,3,8,1070,110,98126,1380,2059,250000,3018,329688,1368312
21428,3,2.5,3.0,0,0,3,7,1420,0,98103,1420,1300,410000,2996,439355,1897228
21429,4,2.75,2.0,0,0,3,9,2810,0,98038,3060,4934,531155,270,497705,1441723
21430,3,2.5,2.0,0,0,3,7,1400,0,98029,1440,1536,358000,3548,420688,1376042
21431,3,2.5,2.0,0,0,3,7,1950,0,98065,2190,5653,425000,2007,414986,1295106
21432,3,2.25,2.0,0,0,3,7,1930,0,98019,1930,2952,326000,3844,366642,1227781
21433,4,2.5,2.0,0,0,3,9,2210,0,98117,1590,5080,650000,497,742602,1817050
21434,4,3.5,2.0,0,0,3,10,2200,430,98027,2620,2699,749950,2690,672591,1596750
21435,3,1.75,1.0,0,0,3,6,1600,0,98042,2520,5700,239950,435,243596,1105497
21436,3,2.5,2.0,0,0,3,8,1150,330,98106,1480,5761,315000,1620,330062,1269015
21437,2,2.5,2.0,0,0,3,8,750,0,98122,1320,2790,375000,3064,390139,1657704
21438,3,1.5,3.0,0,0,3,8,1290,0,98103,1360,1227,375000,3038,463867,1916572
21439,3,3.25,3.0,0,0,3,7,1340,0,98103,1290,1200,349000,2456,434556,1971104
21440,2,1.5,3.0,0,0,3,8,1020,0,98103,1350,1395,450000,2612,414275,1748686
21441,3,3.0,2.5,0,0,3,8,1950,380,98027,2290,1407,669950,286,508448,1462396
21442,5,3.0,1.0,0,0,3,7,1390,970,98103,2180,5009,504600,2383,613030,2426794
21443,3,2.5,3.0,0,0,3,8,1405,90,98144,1495,1186,400000,3074,408477,1725842
21444,4,3.5,2.0,0,0,3,10,3770,0,98033,1520,9660,1020000,2373,1214805,2355671
21445,5,2.5,2.0,0,0,3,8,2890,0,98019,3020,9300,518000,3384,515662,1507584
21446,3,2.75,3.0,0,0,3,8,1320,0,98103,1320,1266,535000,2416,481518,1827018
21447,4,2.5,2.0,0,0,3,7,2330,0,98042,2300,3836,337500,566,321124,1197537
21448,4,2.5,2.0,0,0,3,9,3120,0,98023,3120,5244,380000,3720,456605,1264946
21449,5,3.0,2.0,0,0,3,9,2960,0,98033,1850,9453,875000,3843,889857,2175917
21450,3,2.25,3.0,0,0,3,8,1630,0,98103,1320,1605,385000,2436,532284,1965647
21451,5,3.5,2.0,0,0,3,11,4450,780,98004,2310,9603,1990000,334,2118051,3314146
21452,4,3.0,2.0,0,0,3,9,3150,0,98056,2680,9430,649500,2684,656541,1999733
21453,4,3.75,2.0,0,0,3,10,2320,960,98033,2400,8351,1050000,2323,1222119,2188863
21454,3,1.0,1.0,0,2,3,5,1030,0,98023,2810,28800,249000,26306,196065,1017239
21455,4,2.5,2.0,0,0,3,9,3130,0,98059,2950,5259,525000,2467,622099,1648671
21456,3,3.5,2.0,0,0,3,7,1000,240,98136,1110,1027,402000,2354,375596,1456652
21457,4,2.75,2.0,0,0,3,10,3560,0,98004,3440,12825,1750000,304,1551359,2969116
21458,5,2.5,2.0,0,0,3,8,2170,0,98106,1800,2752,359800,292,412500,1410788
21459,3,2.5,2.0,0,0,3,7,1520,0,98059,1820,3030,330000,2093,308443,1255273
21460,3,2.5,2.0,0,0,3,8,1060,210,98105,1260,1112,433000,2640,514742,2056698
21461,4,3.25,2.0,0,0,3,9,2640,970,98199,1980,4000,1010000,2872,1065552,2548347
21462,3,2.75,2.0,0,0,3,9,2680,550,98065,3100,4900,599832,460,617171,1519860
21463,5,3.0,2.0,0,0,3,8,2300,0,98001,2594,4950,312891,538,351159,1402958
21464,2,2.5,2.0,0,0,3,8,1160,300,98144,1460,1296,449000,2446,418869,1731198
21465,3,2.5,3.0,0,0,3,9,1750,0,98118,1750,3960,495000,511,460284,1422278
21466,5,2.75,2.0,0,0,3,9,3030,0,98056,2720,11213,819995,499,633767,1857768
21467,3,3.5,2.0,0,0,3,8,1248,274,98117,1522,1341,407500,3238,551201,1611847
21468,4,3.75,2.0,0,0,3,10,3890,0,98027,1610,23142,850000,2926,873459,1952737
21469,5,4.0,2.0,0,0,3,10,4590,0,98033,3350,35857,1720000,2397,1567376,2778906
21470,4,4.0,2.0,0,0,3,10,4620,0,98024,4620,131007,1460000,482,1246361,2469330
21471,4,2.75,2.0,0,0,3,8,3220,0,98059,2820,8566,579000,990,554668,1627595
21472,5,2.75,2.0,0,0,3,9,3170,0,98075,3210,7062,890776,222,747750,1689765
21473,2,2.5,3.0,0,0,3,8,980,0,98117,980,1023,352500,2576,399153,1430599
21474,3,1.75,1.0,0,0,3,10,2340,0,98058,3040,5787,529000,1946,425072,1338897
21475,3,2.25,3.0,0,0,3,8,1540,80,98027,1620,1237,484000,2276,422665,1323315
21476,3,2.5,3.0,0,0,3,8,1910,0,98133,1910,8154,400000,3028,428630,1388001
21477,3,2.5,2.0,0,0,3,9,2420,0,98133,1180,8100,649950,2297,517808,1479803
21478,3,4.5,2.0,0,0,3,10,3120,730,98053,2630,46609,915000,547,781049,1694875
21479,5,2.5,2.0,0,0,3,8,3220,0,98019,2890,9090,534950,3410,548614,1591790
21480,4,2.5,2.0,0,0,3,8,3040,0,98052,3040,7800,776000,2317,733832,1779098
21481,3,1.75,2.0,0,0,3,8,1248,248,98133,1460,1423,370000,3407,369610,1290862
21482,3,1.75,3.0,0,0,3,8,1630,0,98103,1570,1335,610000,194,517303,1989374
21483,5,3.5,2.0,0,0,3,9,3140,1060,98052,3300,5564,850000,1017,958193,1920188
21484,3,2.5,2.0,0,0,3,8,2430,0,98106,1770,7049,443000,2865,459415,1478344
21485,5,4.25,2.0,0,0,3,10,4010,0,98075,3370,8252,1150000,33,943240,2096561
21486,3,2.5,2.5,0,0,3,8,1330,180,98199,1350,1397,453000,1308,523404,1820369
21487,4,3.5,2.0,0,2,3,8,1730,610,98027,2600,2843,735000,1560,566518,1610459
21488,2,2.75,1.0,0,0,3,9,2700,0,98053,2680,8569,810000,2745,699407,1634330
21489,3,3.5,2.0,0,3,3,10,2960,1400,98103,1920,3910,1560000,2359,1656342,3035178
21490,5,6.5,2.0,0,0,3,12,6420,850,98027,1800,44890,2240000,1589,2239981,3158286
21491,3,2.5,3.0,0,0,3,8,1270,80,98136,1350,886,377500,3141,407257,1435380
21492,3,3.25,3.0,0,0,3,8,1380,0,98103,1310,1405,482000,2360,500606,1983801
21493,2,2.5,2.0,0,0,3,9,1530,300,98116,1800,2467,600000,1325,640244,1602239
21494,3,2.5,2.0,0,0,3,8,1180,290,98116,1580,4329,420000,2775,488923,1534189
21495,4,2.5,2.0,0,0,3,9,2940,0,98001,2660,7955,480000,3397,502695,1540165
21496,2,2.0,3.0,0,0,3,7,980,130,98136,1110,1083,406000,2646,338951,1356972
21497,4,2.5,2.0,0,0,3,8,2790,0,98059,2790,5309,505000,1958,497044,1538711
21498,4,3.75,2.0,0,0,3,11,3290,500,98039,2660,12150,1870000,3344,2116306,3312402
21499,4,2.5,2.0,0,0,3,9,3570,0,98052,3230,5972,942990,348,914777,1876772
21500,3,2.25,3.0,0,0,3,8,1230,0,98107,1420,1437,440000,2099,471211,1833141
21501,3,3.25,2.0,0,0,3,8,1100,270,98116,1370,915,390000,3098,478832,1524097
21502,3,3.25,3.0,0,0,3,8,1380,0,98103,1310,1405,475000,2383,500643,1983838
21503,1,2.0,2.0,0,0,3,8,880,190,98118,1220,788,420000,3018,294467,1267700
21504,4,4.0,2.0,0,0,3,10,4280,640,98053,4920,74052,1410000,967,1186513,2061649
21505,5,3.5,2.0,0,2,3,10,3700,1450,98008,2940,13462,1380000,2899,1244332,2662285
21506,6,3.0,2.0,0,0,3,7,2390,0,98118,1680,5000,462500,425,435894,1507315
21507,4,2.75,2.0,0,0,3,9,2460,0,98059,3110,8626,579950,1587,519188,1481182
21508,4,2.5,2.0,0,0,3,10,3650,0,98074,3860,7272,861111,2681,897020,2052974
21509,4,3.5,2.0,0,0,3,11,4300,0,98074,4650,107498,1450000,327,1143600,2286886
21510,3,2.25,2.0,0,0,3,7,1610,0,98042,1610,3825,290000,1213,246331,1050610
21511,4,2.5,2.0,0,0,3,8,2610,0,98028,2440,4588,535000,2360,513057,1534668
21512,3,2.5,3.0,0,0,3,8,1750,0,98122,1940,4800,585000,2604,557191,1942861
21513,3,2.5,2.0,0,2,3,8,2440,870,98136,2140,7500,670000,2365,803657,1848923
21514,4,3.75,1.0,0,0,3,11,4180,910,98004,3030,12752,3000000,826,2339243,3484568
21515,3,2.0,2.0,0,0,3,7,730,330,98136,1270,1601,346000,3258,341062,1379391
21516,4,4.0,2.0,0,0,3,11,4420,0,98075,3510,50447,1330000,532,1084395,2168338
